number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
5,74.290174,56.45027369,60.47722922,35.66018888,1.451830892,1.038590419,122.90607,35.44115143,39.86342571,52.13796567,810.8,1012.279394,765.7151745,941.171795,1.55085744,0.813316958,772.0,746.4996771,285.2848611,353.385471,149.8,104.5301286,133.3752548,84.17313198,1.519122019,1.21874701,171,49.54037143,58.78571255,67.3655209,4975.4858,2928.637429,1081.228167,53.05293603,1.309578737,0.840220354,8958.571,1579.583429,3230.297922,3560.663406,63.986,110.9699314,24.19071681,95.2119311,1.121350374,0.771171925,141.0,81.42220714,57.80373677,43.74080759,6.9944,3.822460714,4.040809989,1.038436617,1.373970844,1.038114896,12.878,1.784662143,4.117368752,4.633393478,113.605316,60.31290286,14.21547979,0.630679716,0.834028207,0.348044816,399.97342,55.43052571,149.1731622,136.6755068,2.2,2.257142857,2.168943542,2.21978343,1.594166699,1.083144802,1,1.134371429,0.4,0.437058815
6,77.186875,45.60527308,65.05932953,33.2174471,1.666159648,1.632396063,121.3276,12.61416923,36.1679165,34.95310659,717.2833333,1006.43,676.8029502,943.5087155,1.727137884,0.976355769,810.6,698.1507692,276.8279936,337.4137279,168.8333333,110.4769231,149.3968501,88.11720299,1.697260206,1.605942809,205,29.13846154,67.95934242,72.81179272,4246.238167,2803.907923,1208.857774,63.75862523,1.519806331,1.014586777,8958.571,1929.076692,2774.628222,3574.368434,57.64666667,106.7630769,34.30454111,76.71667297,1.376704385,0.753454688,135.97,76.26307692,53.09762131,52.29599402,7.718666667,5.134769231,4.775514307,1.319517647,1.58972776,1.264040604,12.878,2.735538462,4.151314919,5.562971621,83.17109667,92.65277385,12.20301297,1.136885942,0.764513739,0.327952394,399.97342,86.13953385,142.1117007,161.4496183,2.333333333,2.092307692,2.289428485,2.076273559,1.772139388,1.359118667,1,1.030769231,0.471404521,0.289459811
3,125.5995267,97.20232,73.65246335,46.8039533,0.812225088,0.88213646,171.8293,39.95465,80.32810736,85.19775621,871.8333333,925.3,859.6084691,911.2823812,1.084070548,0.964533244,325.6,352.825,151.2773465,160.4359062,153.3333333,131.75,137.2631736,114.731911,1.007145869,1.083759917,133,16.5,61.11373732,64.79728004,12720.0,10105.0,8980.857462,6360.854514,0.874454448,0.963619808,16990.0,3682.5,7472.112597,7898.672357,89.33333333,105.85,73.95864807,89.04396218,0.932817288,0.738991898,122.9,69.575,50.59672805,52.32993885,58.66666667,70.25,50.95497757,61.05022738,0.953951605,0.740360202,70.0,43.75,32.76515765,34.75179851,122.3333333,126.75,110.7007605,117.3937463,1.013346601,0.939988823,113.0,55.75,47.79353745,42.09141837,5.0,4.75,4.932424149,4.680694639,1.085188613,1.079529573,2,0.75,0.816496581,0.829156198
2,54.9373475,51.1013339,54.79183656,51.0901872,0.69049968,0.109739896,7.991695,48.7440061,3.9958475,1.1188373,704.1,652.26,702.0262175,652.10134,0.690203333,0.110413865,108.0,621.936,54.0,15.12,161.5,170.62,161.2203461,170.5976561,0.691416078,0.089418606,19,164.54,9.5,2.66,7505.0,6165.8,7374.211822,6156.135725,0.675771346,0.130788175,2790.0,5809.8,1395.0,390.6,58.65,52.362,58.28310218,52.33423988,0.686898002,0.11655333,13.1,49.754,6.55,1.834,19.5,22.668,19.21874085,22.64469368,0.678758509,0.074907992,6.6,22.02,3.3,0.924,65.5,32.38,55.67764363,31.73470459,0.547177308,0.231800757,69.0,28.38,34.5,9.66,4.5,4.98,4.472135955,4.977735364,0.686961577,0.082298523,1,4.82,0.5,0.14
4,90.97585,59.3441,67.32755529,36.49694839,1.176392884,1.010634971,128.2426,35.11861429,53.9117376,55.86396979,782.425,1008.812857,727.9606097,935.5286524,1.310368072,0.783210374,781.6,738.7692857,318.0807081,357.4502241,146.0,106.55,127.6180332,85.0316171,1.282996258,1.133280084,158,50.47857143,60.67536568,70.11320693,5665.10725,3276.795143,880.2476273,56.43462375,1.090609911,0.828558521,8958.571,1851.826286,3383.439907,3831.085196,91.35,113.2714286,82.04689051,103.9473207,1.2852032,0.822660771,91.0,80.325,40.64317286,39.80774204,6.4805,3.992571429,3.264459817,1.063990951,1.069308509,0.923613782,12.878,1.758571429,4.591616355,4.751221643,107.006645,61.88661714,6.677503797,0.659134716,0.286107204,0.287305063,399.97342,57.12766857,169.2692474,138.2250386,2.75,2.307142857,2.632148026,2.259534842,1.342113179,1.096043281,2,1.057142857,0.829156198,0.505631551
2,51.801881,51.801881,47.43020487,47.43020487,0.609983672,0.609983672,41.656238,20.828119,20.828119,20.828119,885.6,885.6,876.648162,876.648162,0.683056061,0.683056061,251.2,125.6,125.6,125.6,111.5,111.5,110.6797181,110.6797181,0.685799439,0.685799439,27,13.5,13.5,13.5,3573.0,3573.0,3115.096949,3115.096949,0.567877325,0.567877325,3500.0,1750.0,1750.0,1750.0,96.5,96.5,93.46790893,93.46790893,0.661893189,0.661893189,48.0,24.0,24.0,24.0,16.22,16.22,4.511319098,4.511319098,0.096981493,0.096981493,31.16,15.58,15.58,15.58,30.118,30.118,3.762977544,3.762977544,0.025624125,0.025624125,59.764,29.882,29.882,29.882,4.5,4.5,4.472135955,4.472135955,0.686961577,0.686961577,1,0.5,0.5,0.5
4,102.766308,53.81947885,88.34985181,44.68847637,1.273257725,1.043423503,109.142238,23.36907059,44.32292196,36.33469207,700.675,912.7441176,676.8737107,896.9487091,1.350534586,0.627072218,471.1,712.1997059,192.2023202,156.8839543,164.0,122.5,158.3846555,117.4147373,1.355543371,0.928939115,97,68.63235294,38.58108345,38.12730224,6757.0,4560.538235,5517.947067,3073.32729,1.221960491,0.86187941,10547.0,2890.914706,3749.268929,4449.022902,69.075,78.28235294,66.02157602,76.97029781,1.340092117,0.770971348,53.3,51.025,21.45441388,14.60973629,9.535,6.867058824,4.886006991,1.744943632,0.911301043,0.457562646,25.06,6.030882353,9.580901576,10.52848448,36.059,29.16070588,7.977325658,1.293842644,0.576712828,0.160268317,119.764,28.20294118,48.70587688,50.47502196,4.5,5.120588235,4.355877175,5.068954888,1.354885053,0.737626409,3,3.517647059,1.118033989,0.668747474
3,125.1868,130.4372264,113.0764021,116.1366164,0.993606599,0.696714837,130.0204,81.49513236,59.35640629,63.48473977,730.7666667,841.7696563,713.2791064,832.7247416,1.074510117,0.677445252,391.4,550.6048992,160.9987647,120.1438534,155.0,120.2248123,147.7539587,118.3453456,1.051132939,0.783853551,116,58.36072699,48.11098281,22.36689044,5743.0,6752.283682,4985.979745,6326.776403,0.964703864,0.708859256,7150.0,3831.872778,2991.204551,2458.685465,98.57666667,153.1617661,49.17961864,140.0682611,0.719455456,0.554402806,189.97,116.375966,77.66617296,53.11124596,8.1,7.604899249,7.779829542,7.16148575,1.059628569,0.742329212,5.5,4.208613196,2.246478726,2.678248368,14.50666667,3.897668906,5.260824229,1.612176288,0.539473527,0.613347244,34.48,2.85262742,14.80923436,5.025816254,4.333333333,5.555906756,3.914867641,5.508366656,1.012330839,0.67719734,4,3.53141051,1.699673171,0.627576222
5,89.33718,51.79600867,70.56064655,35.15403217,1.444537168,1.412756297,124.90825,15.939444,46.91766658,45.2768628,740.52,1003.461333,692.5413311,938.4016071,1.53695956,0.900747781,810.6,683.9093333,298.6430069,339.8840064,181.0,113.5333333,155.9381993,89.36889012,1.499861141,1.425141014,205,33.01333333,76.79322887,78.22434972,4716.6858,3242.9488,1059.408482,72.3725227,1.323930243,0.832780409,8958.571,2388.5712,3015.110657,3851.139538,72.09,112.9226667,53.11608165,93.29450695,1.357428929,0.805944229,127.05,75.17066667,50.1110407,45.56076477,7.9244,5.2584,4.492557454,1.353559516,1.380830301,1.00020031,12.878,3.374933333,4.455304865,5.660522435,89.605316,110.054176,8.418911599,1.254251679,0.457810242,0.162804526,399.97342,106.6524907,155.3296092,174.9640307,2.6,2.106666667,2.491461879,2.078581044,1.56495725,1.273978634,2,0.986666667,0.8,0.418675159
6,91.63700833,51.53783808,70.21364667,34.52650433,1.594031632,1.441827017,135.9646,19.58576923,53.73236343,46.79895484,703.9166667,999.52,661.0457361,930.9522813,1.721658856,0.925311989,810.6,698.64,283.5989975,347.3962651,186.3333333,114.9461538,164.0489307,89.81389745,1.699642383,1.495443832,205,35.36923077,71.90657519,80.02396867,4317.5715,2901.984846,1159.137535,64.43418793,1.47936586,0.891322067,8958.571,2066.922846,3020.617931,3678.768009,64.12,108.9065385,37.33773701,81.43836596,1.444971045,0.772445484,138.63,76.58192308,50.94472986,50.30258817,7.677,5.004153846,4.83337726,1.302830964,1.607212145,1.128759592,12.878,2.903538462,3.852983909,5.446816739,107.50443,103.2989277,13.81968496,1.194312441,0.921503546,0.422035529,399.97342,92.29338,147.955954,166.8760975,2.5,2.061538462,2.40187391,2.044965276,1.748970751,1.305012807,2,1.030769231,0.763762616,0.32234349
3,27.661,15.7017,23.25586873,14.32346627,0.942553072,0.858307368,37.056,6.8988,15.31304098,7.525161162,731.7666667,777.9083333,729.4220428,777.1793808,1.095425297,0.679967123,142.4,522.5033333,58.26607551,33.07427143,136.0,106.85,130.4567758,103.4835329,1.059880944,0.793301852,89,55.06666667,36.88721549,28.34185656,2901.666667,2265.483333,2680.962951,2226.062183,1.019620415,0.6905819,2769.0,1564.883333,1172.78652,443.9294423,12.93333333,19.42666667,7.274345426,10.92896397,0.697792035,0.160357436,26.7,18.64833333,11.23219579,12.44416686,25.8,36.4,20.111461,28.27212548,0.871138583,0.316714908,41.3,33.02166667,17.59223313,19.27442174,69.66666667,69.03333333,45.63542953,47.27021184,0.705882865,0.605341706,138.0,50.3,63.90791987,61.92844437,3.0,2.7,2.884499141,2.651192942,1.060856947,0.653815714,2,1.933333333,0.816496581,0.493288286
1,65.38,65.38,65.38,65.38,0.0,0.0,0.0,0.0,0.0,0.0,905.8,905.8,905.8,905.8,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,142.0,142.0,0.0,0.0,0,0.0,0.0,0.0,7140.0,7140.0,7140.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.35,7.35,7.35,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0
2,138.7155,154.86261,130.3324494,147.1408732,0.633337611,0.492527889,94.983,94.65477,47.4915,44.66221458,709.4,726.298,707.6568872,724.7440591,0.690691023,0.610644355,99.4,290.896,49.7,46.73914415,197.0,193.94,196.7943089,193.7590256,0.692103245,0.647768426,18,57.98,9.0,8.463828921,13765.5,16232.03,11698.77002,14278.00916,0.547008388,0.390866833,14509.0,11934.77,7254.5,6822.316323,29.3,24.778,26.1074702,22.10372945,0.586256698,0.684045294,26.6,3.338,13.3,12.50765829,27.0,29.04,26.32489316,28.42737162,0.668248478,0.549502988,12.0,15.18,6.0,5.642552614,35.5,39.75,33.22649545,37.65319339,0.629806419,0.487588011,25.0,24.57,12.5,11.75531795,5.5,6.01,5.291502622,5.819631474,0.655481774,0.526444265,3,3.37,1.5,1.410638153
4,103.7342988,111.6523651,98.93956353,109.0632864,1.34332957,0.798678559,81.182805,79.12514286,29.41391679,21.06497004,641.625,582.6628571,634.7009844,579.1837791,1.375489243,0.92780223,218.0,378.2771429,94.31747916,68.38303919,167.75,160.3142857,167.1629317,159.9744085,1.382791975,0.900287274,33,106.3428571,14.04234667,10.82529163,8817.25,7547.571429,8565.63511,7493.847671,1.356438493,0.930001145,5681.0,4868.0,2203.9811,1009.509054,62.475,39.46,56.91547711,37.03116769,1.297726664,1.149984689,72.4,18.77714286,26.37606633,16.42214881,12.665,5.7,9.295165074,4.475733192,1.126468153,1.26812159,22.44,1.594285714,8.974947075,5.318539005,78.25,75.0,57.35838912,63.64391473,1.20069567,0.701804537,109.0,57.0,41.08755894,27.37569308,4.25,3.342857143,4.119534288,3.294952934,1.354581075,1.011419829,3,1.971428571,1.089724736,0.629868791
5,95.50928,58.70985,73.30718581,38.53665907,1.419515338,1.518208214,157.0546,11.64048333,55.07743337,52.63414747,742.52,979.125,695.4981183,914.0969007,1.538436724,1.004866245,810.6,629.1,296.6793245,342.0762369,177.4,119.2166667,153.6403791,94.16256936,1.503749526,1.53873536,205,25.3,73.79593485,78.53918166,4334.2858,3329.2145,950.6785489,92.96950428,1.278404213,0.950685781,8958.571,2239.2855,3122.605805,3790.382149,67.176,107.6456667,38.87376351,82.93098287,1.237240448,0.843666208,135.97,70.9235,54.86853109,49.09724484,7.4044,5.361,4.278179416,1.502738925,1.387009221,1.133435234,12.878,3.164,4.118824764,5.458417445,98.405316,107.11329,12.11724879,1.655896028,0.678846841,0.315626561,399.97342,99.98671,151.4278506,169.5657497,2.2,2.083333333,2.168943542,2.068732166,1.594166699,1.340196076,1,0.9,0.4,0.276385399
3,88.02603333,66.010664,50.75229773,34.20052802,0.637856734,0.712411169,192.981,43.899568,86.04595248,80.76040409,811.5,1023.516,728.2753361,941.2487342,0.994350485,0.676981832,894.6,720.9,373.2048231,365.4492333,144.6666667,102.0,118.5935809,80.85788833,0.934062135,1.091203528,195,10.08,79.61713942,73.03423855,3545.809667,2485.0174,228.7081369,33.10521897,0.281237864,0.216383057,9778.571,2346.3426,4422.022142,4110.662174,95.03333333,115.732,87.02921136,108.6636133,1.016962267,0.725136326,92.6,77.516,37.83977919,35.36446488,4.484,3.122,1.779829761,0.823324599,0.541867894,0.536519292,10.678,2.4828,4.617698417,4.434603748,36.00886,17.935948,2.770437271,0.390368335,0.266277776,0.347332368,99.97342,15.984052,45.36550345,35.96751581,2.666666667,2.56,2.15443469,2.230338588,0.900256051,0.88361714,4,1.04,1.699673171,1.416474497
6,107.9635283,66.24845786,83.84026492,38.56104448,1.612751975,1.647512576,188.3839,18.48638646,60.49871412,66.58416043,706.6,1001.276856,664.3754798,927.9214202,1.722981299,0.972503663,810.6,715.7200873,281.9736749,358.9634738,169.3333333,107.3231441,150.7378029,85.52090064,1.703539315,1.746525334,205,17.47598253,65.34183618,71.9027147,5516.238167,3288.359568,1431.591139,57.37286358,1.473762281,1.357191736,11848.571,1292.86314,3982.066402,4302.765681,59.09666667,102.3233624,34.76763979,76.27079514,1.383802884,0.755033441,135.97,79.98777293,53.05319238,53.57261739,6.637,3.574838428,4.124763133,1.01778579,1.568479207,1.57305049,12.878,1.305074236,3.930450992,4.385047567,85.33776333,52.8315669,12.602096,0.706924249,0.80425412,0.667972346,399.97342,43.65314926,141.5031199,122.475488,2.333333333,2.218340611,2.289428485,2.185132965,1.772139388,1.431586748,1,1.03930131,0.471404521,0.413119824
2,110.25319,112.7313057,108.8799986,111.3759267,0.680718273,0.649406823,34.69362,33.09726571,17.34681,17.1688893,766.3,780.9714286,759.3868579,774.155707,0.684139338,0.655775248,205.4,212.1714286,102.7,101.6466388,160.5,155.1428571,156.0576816,150.8400174,0.665598295,0.68872994,75,14.57142857,37.5,37.11537445,7405.0,7238.571429,7312.783328,7148.914743,0.680719859,0.693037632,2330.0,107.1428571,1165.0,1153.050966,139.65,147.0857143,129.5874994,137.0431249,0.621983169,0.568024082,104.1,72.0,52.05,51.51613973,22.15,21.48571429,21.65640783,21.00705755,0.670946618,0.690754484,9.3,1.485714286,4.65,4.602306432,28.5,24.85714286,12.72792206,10.35369066,0.206192051,0.250954804,51.0,21.42857143,25.5,25.23845462,5.5,5.571428571,5.477225575,5.549021796,0.689009238,0.666278442,1,1.285714286,0.5,0.494871659
4,69.32994875,70.04063726,68.17711876,68.98373937,1.369447888,1.225405944,31.775,25.96118274,12.80360174,12.10905394,753.1,791.852,739.4268116,776.9414885,1.368541904,1.169016104,397.2,326.9292,140.539514,147.5070863,160.25,151.528,155.9837253,147.0054697,1.3592218,1.270228702,105,41.456,37.67210506,38.47712588,6282.75,6036.168,5699.898041,5613.80625,1.304470704,1.17335657,6270.0,2088.168,2399.662203,2009.404466,42.1075,43.25,27.62257034,28.62159082,1.080753925,0.83262898,72.97,30.494,30.8933839,32.45543529,16.425,18.3632,14.91904295,16.53091081,1.29351873,1.032626538,19.7,9.9784,7.15973987,7.973762334,66.0,60.028,60.97703247,56.80856316,1.311775878,1.225259526,65.0,19.428,25.20912533,19.84064555,3.5,3.668,3.30975092,3.460495883,1.333736027,1.119260839,3,1.728,1.118033989,1.192382489
2,77.1435,53.7223,71.37230653,51.84834688,0.619297743,0.497747067,58.553,32.4383,29.2765,17.5659,730.65,672.37,727.0091471,671.0935586,0.688168295,0.365932893,145.7,511.67,72.85,43.71,172.5,175.3,172.4644891,175.2871466,0.692941327,0.31711397,7,141.5,3.5,2.1,8265.0,5258.6,7361.226868,4971.644733,0.585882481,0.537621726,7516.0,2854.0,3758.0,2254.8,32.15,13.71,22.41249651,10.89760748,0.407720562,0.674061992,46.1,2.67,23.05,13.83,17.7,18.5,17.67172883,18.48966715,0.691550365,0.303162684,2.0,15.16,1.0,0.6,46.5,26.9,39.52214569,24.73467724,0.547081157,0.577138356,49.0,12.7,24.5,14.7,4.0,4.0,4.0,4.0,0.693147181,0.325082973,0,3.2,0.0,0.0
4,104.3656,110.95788,72.74686486,82.60429171,1.129462665,1.066342647,184.5906,51.73092,70.39249621,64.32663088,891.65,813.82,838.584885,756.9458938,1.328084582,1.366706035,810.6,113.62,301.5128397,311.3808433,154.25,174.0,131.7290221,150.0960552,1.260175264,1.093440265,205,91.6,73.15522879,76.43036046,6501.35725,5903.0858,883.1172781,1163.79404,0.977861596,1.061483491,13532.571,2706.5142,5164.791227,4771.97754,69.8375,58.96,25.08496201,22.76755817,0.894571102,0.98058108,141.0,28.2,62.07678083,59.63305627,5.903,6.3224,2.701701941,3.356819159,0.963719782,0.934686481,12.878,3.1556,5.037900059,4.583441397,106.581645,88.865316,6.313081433,7.78480277,0.270717617,0.373154764,399.97342,79.994684,169.5245576,155.712343,2.0,2.0,2.0,2.0,1.386294361,1.33217904,0,0.4,0.0,0.0
5,74.23165,51.26090169,60.51522055,34.94352491,1.453747136,1.337206274,121.3276,20.58407385,39.44587456,44.19667935,816.36,1004.958954,771.8910221,939.0826576,1.552506364,0.922482793,810.6,699.5287385,282.3952592,341.6973354,160.0,114.5135385,139.595299,89.66961504,1.501217585,1.384337497,205,37.74338462,69.92281459,79.22628527,4816.6858,2937.341769,1074.903488,66.21714413,1.322213067,0.906609142,8958.571,1992.485923,3084.729342,3617.856203,62.09,108.1856,26.18682439,83.44618526,1.130427572,0.75809261,141.0,76.71830769,57.64474304,50.39109835,8.0144,5.202538462,4.549684585,1.330516459,1.384657053,1.104631558,12.878,2.853184615,4.438214668,5.60612477,111.005316,94.07277385,13.13117315,1.085384661,0.785623847,0.265340717,399.97342,88.97030308,150.6001991,164.1215021,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.236271155,1,1.060307692,0.4,0.266469355
3,65.242804,49.9229856,60.49979035,49.20053608,1.02030702,0.464345941,57.949588,41.3111744,26.65805208,10.83356378,669.3666667,658.918,668.3523058,658.7812608,1.097085596,0.369453247,88.7,569.818,37.12378692,13.69217572,177.6666667,176.28,177.6065036,176.2703484,1.098272253,0.368336702,11,153.24,4.642796092,1.865904606,6647.333333,4748.62,5512.311459,4598.240356,0.914515992,0.471796773,9465.0,3952.12,4149.885648,1606.578332,46.63333333,13.709,27.06870113,10.45164529,0.635598253,0.858305458,102.1,7.301,45.85632151,20.03112625,18.8,18.685,18.65550921,18.66552675,1.090935728,0.362647049,5.7,16.217,2.328089345,0.851043477,62.66666667,26.82,37.51554911,23.38052663,0.640911922,0.658028859,134.0,19.22,61.80255299,25.1779189,4.333333333,4.03,4.160167646,4.007344738,1.057905425,0.382415339,3,3.49,1.247219129,0.457274535
4,100.7458925,62.2095951,65.27871831,33.22245701,1.062091334,0.975602464,192.981,37.6289159,77.70658856,76.52995011,743.9,1015.818,676.1469374,929.060389,1.287712814,0.723102863,894.6,771.627,343.7595962,374.1982064,157.25,104.56,134.29336,82.04763266,1.263601407,1.237951983,195,35.46,72.31312122,75.62067442,4195.85725,2286.7574,520.726106,31.86144182,0.835149336,0.514899761,9778.571,1955.1426,3991.665749,3893.351566,83.65,114.008,75.57881629,105.9790724,1.285630386,0.761038357,93.0,84.015,38.2443133,37.4351858,4.938,2.8983,2.441287828,0.797494703,0.995115684,0.805796843,10.678,2.0468,4.075622897,4.183902545,30.256645,19.005948,4.077529192,0.406227466,0.578750882,0.393792369,99.97342,16.984052,40.53129174,36.83265351,2.75,2.46,2.340347319,2.161352665,1.240684292,1.021771878,4,1.11,1.479019946,1.337310734
7,81.50137857,60.30472603,63.87217666,36.76848204,1.724818174,1.459640854,192.981,27.64612,57.23618309,64.27580614,774.3714286,1006.974667,742.1690563,946.8862708,1.900259277,1.059961602,764.1,697.3006667,246.040477,332.2523124,157.5714286,106.5193333,143.8238006,86.62023306,1.875575286,1.676981888,171,28.72666667,54.35559412,66.88849647,4933.347,3011.646133,1489.932692,66.09694087,1.633760696,1.219068123,9778.571,1303.237867,3502.293079,3969.784239,56.87142857,105.6797267,21.10841644,70.72271632,1.401186056,0.853504149,141.0,75.995,55.62901618,52.00085781,8.501714286,4.998153333,5.63969777,1.327742027,1.788143321,1.516868034,12.878,1.6785,3.880893922,5.293913599,111.4323686,67.45484267,19.85071554,0.91431956,1.249397964,0.779685531,399.97342,51.985824,135.7822792,135.1396904,2.571428571,2.422,2.415652516,2.280146079,1.875121856,1.434861698,3,1.06,1.049781318,1.021722076
6,95.33886667,56.94481077,71.81517305,36.50115167,1.579834262,1.435003479,158.9674,20.97308462,58.40648295,53.33796444,700.5166667,996.3526923,656.7982229,925.5684557,1.719930713,0.899891708,810.6,704.7869231,285.6835745,351.4833241,173.6666667,114.4653846,154.7131252,89.64227557,1.70651755,1.420053776,205,38.17692308,64.97093367,79.21612813,5091.904833,3297.204077,1288.931726,69.68135968,1.4575201,1.001455326,9839.571,2066.922846,3674.852266,4004.44523,64.12,110.5552692,37.33773701,89.07176858,1.444971045,0.81382216,138.63,76.71588462,50.94472986,47.53742909,9.560333333,5.823538462,5.372291668,1.378925423,1.509409037,1.16622886,21.778,2.990230769,6.763148223,6.780527919,107.50443,96.97200462,13.74268808,1.097093279,0.920810361,0.243431375,399.97342,92.29338,147.9627126,166.5543453,2.5,2.084615385,2.40187391,2.066996798,1.748970751,1.2771386,2,1.069230769,0.763762616,0.317068675
